name,latex,category,average,error,measurements
BR_Bsbar_KS0892_Jpsi,{\cal{B}} ( \bar{B}^{0}_s \to J/\psi K^{*0} ),Bs/cc,0.00042198575213462004,3.946028801684046e-05,"[{'value': 0.000417, 'error': 5.317894320123333e-05}, {'value': 0.0008300000000000001, 'error': 0.0005055689863905816}]"
BR_Bsbar_Jpsi_f0980.BR_f0980_pi-_pi+,{{\cal{B}} ( \bar{B}_s^{0} \to J/\psi f_0(980) )\times {\cal{B}} ( f_0(980) \to \pi^{+} \pi^{-} )},Bs/cc,0.0011606483373651946,0.0002996511244943771,"[{'value': 0.00116, 'error': 0.0004293537885841096}]"
BR_Bsbar_Jpsi_f11285.BR_f11285_pi+pi-pi+pi-,{{\cal{B}} ( \bar{B}_s^{0} \to J/\psi f_1(1285) )\times {\cal{B}} ( f_1(1285) \to  \pi^{+} \pi^{-} \pi^{+} \pi^{-} )},Bs/cc,7.849999999999998e-05,1.371134859827448e-05,"[{'value': 7.85e-05, 'error': 1.6680669288500384e-05}]"
BR_Bsbar_chi_c2_K+_K-.-BR_Bsbar_chi_c1_K+_K-,\frac{{\cal{B}} ( \bar{B}^{0}_s \to \chi_{c2} K^{+} K^{-} )} { {\cal{B}} ( \bar{B}^{0}_s \to \chi_{c1} K^{+} K^{-} )},Bs/cc,0.16557218637455476,0.0308608767309102,"[{'value': 0.171, 'error': 0.03277193921634788}]"
BR_Bsbar_Jpsi_f11285,{\cal{B}} ( \bar{B}_s^{0} \to J/\psi f_1(1285) ),Bs/cc,0.000714,0.0001318254575116333,"[{'value': 0.000714, 'error': 0.00016319868869405248}]"
BR_Bsbar_phi_Jpsi,{\cal{B}} ( \bar{B}_s^{0} \to J/\psi \phi(1020) ),Bs/cc,0.010690631305308064,0.000924223203321765,"[{'value': 0.0105, 'error': 0.0014767870530310052}, {'value': 0.0125, 'error': 0.003383784863137726}, {'value': 0.009300000000000001, 'error': 0.0036905284174491874}]"
BR_Bsbar_Jpsi_f0980.BR_f0980_pi-_pi+.-BR_Bsbar_phi_Jpsi.-BR_phi_K-_K+,\frac{{\cal{B}} ( \bar{B}^{0}_s \to J/\psi f_0(980) ) \times {\cal{B}} ( f_0(980) \to \pi^{+} \pi^{-} )} { {\cal{B}} ( \bar{B}^{0}_s \to J/\psi \phi(1020) )) \times {\cal{B}} ( \phi \to K^{+} K^{-} )},Bs/cc,0.2054362151128365,0.016774079947841036,"[{'value': 2.52, 'error': 0.5818457905686047}, {'value': 0.257, 'error': 0.028142494558940582}, {'value': 0.14, 'error': 0.03349626844888845}, {'value': 0.275, 'error': 0.09551439682058406}]"
BR_Bsbar_eta_Jpsi,{\cal{B}} ( \bar{B}_s^{0} \to J/\psi \eta ),Bs/cc,0.0050999999999999995,0.0011186618809321787,"[{'value': 0.0050999999999999995, 'error': 0.0014993177858749168}]"
BR_Bsbar_eta_Jpsi.BR_B0bar_rho0_Jpsi,\frac {{\cal{B}} ( \bar{B}^{0}_s \to J/\psi \eta)} { {\cal{B}} ( \bar{B}^{0} \to J/\psi \rho )},Bs/cc,14.0,2.062633644349263,"[{'value': 14.0, 'error': 2.6618966889747036}]"
BR_Bsbar_Lambda0bar_pi-_Lambdac+,{\cal{B}} ( \bar{B}_s^{0} \to \Lambda_c^{+} \bar{\Lambda} \pi^{-} ),Bs/baryon,0.003988577805258464,0.0011998646846839952,"[{'value': 0.0036000000000000003, 'error': 0.0017798819581896067}, {'value': 0.0048, 'error': 0.002638181191654584}]"
BR_B-_K-_KS0892_DS0,{\cal{B}} ( B^{-} \to D^{*}(2007)^{0} K^{-} K^{*}(892)^{0} ),Bu/D,0.015300000000000001,0.004244997055358225,"[{'value': 0.015300000000000001, 'error': 0.005141011573610781}]"
BR_B-_K-_K-_Ds+,{\cal{B}} ( B^{-} \to D_s^{+} K^{-} K^{-} ),Bu/D,0.00011,4.482186966202995e-05,"[{'value': 0.00011, 'error': 4.917316341257699e-05}]"
BR_B-_pbar_pi-_pi-_DS+_p,{\cal{B}} ( B^{-} \to D^{*}(2010)^{+} p \bar{p} \pi^{-} \pi^{-} ),Bu/D,0.00186,0.0002483948469674844,"[{'value': 0.00186, 'error': 0.00031272991542223783}]"
BR_B-_K-_pi-_DSs+,{\cal{B}} ( B^{-} \to D_s^{*+} K^{-} \pi^{-} ),Bu/D,0.0015372095120611963,0.00022439022834810346,"[{'value': 0.00147, 'error': 0.00035643493475604273}, {'value': 0.00167, 'error': 0.0005249761899362675}]"
BR_B-_pi-_D10.BR_D10_pi-_pi+_D0,{{\cal{B}} ( B^{-} \to D_1^{0}(2420) \pi^{-} )\times {\cal{B}} ( D_1^{0}(2420) \to D^{0} \pi^{-} \pi^{+} )},Bu/D,0.00185,0.0005505176006949325,"[{'value': 0.00185, 'error': 0.00072051233663559}]"
BR_B-_pi-_pi-_pi-_pi+_DS+,{\cal{B}} ( B^{-} \to D^{*}(2010)^{+} \pi^{-} \pi^{+} \pi^{-} \pi^{-} ),Bu/D,0.0256,0.004201190307520001,"[{'value': 0.0256, 'error': 0.0053422841556772325}]"
BR_B-_pi-_K-_D+,{\cal{B}} ( B^{-} \to D^{+} K^{-} \pi^{-}  ),Bu/D,0.0007308989593546721,2.906629902999793e-05,"[{'value': 0.000731, 'error': 5.338539126015656e-05}]"
BR_B-_K-_DS0,{\cal{B}} ( B^{-} \to D^{*}(2007)^{0} K^{-} ),Bu/D,0.00359,0.0010104949282406135,"[{'value': 0.00359, 'error': 0.0011337107214805723}]"
BR_B-_pi-_D10.-BR_B-_pi-_pi-_pi+_D0.BR_D10_pi-_pi+_D0,\frac{{\cal{B}} ( B^{-} \to D_1^{0} \pi^{-} ) \times {\cal{B}} ( D_1^{0} \to D^{0} \pi^{+} \pi^{-} )}{{\cal{B}} ( B^{-} \to D^{0} \pi^{+} \pi^{-} \pi^{-} )},Bu/D,0.4,0.08602325267041426,"[{'value': 0.4, 'error': 0.09949874371066199}]"
BR_B-_K-_D0,{\cal{B}} ( B^{-} \to D^{0} K^{-} ),Bu/D,0.00383,0.0003905185340756474,"[{'value': 0.00383, 'error': 0.0005393514624064719}]"
BR_B-_pi-_DS0.-BR_B-_pi-_D0,\frac{{\cal{B}} ( B^{-} \to D^{*}(2007)^{0} \pi^{-} )}{{\cal{B}} ( B^{-} \to D^{0} \pi^{-} )},Bu/D,1.14,0.08062257748302595,"[{'value': 1.14, 'error': 0.09000000000000001}]"
BR_B-_pi-_pi-_DS+,{\cal{B}} ( B^{-} \to D^{*}(2010)^{+} \pi^{-} \pi^{-} ),Bu/D,0.01231672240802665,0.0014601812627052068,"[{'value': 0.0125, 'error': 0.003212475680841802}, {'value': 0.0122, 'error': 0.0025942243542145696}]"
BR_B-_K-_KS0892_D0,{\cal{B}} ( B^{-} \to D^{0} K^{-} K^{*}(892)^{0} ),Bu/D,0.0075,0.0017029386365926412,"[{'value': 0.0075, 'error': 0.0020273134932713294}]"
BR_B-_pi-_pi-_D+,{\cal{B}} ( B^{-} \to D^{+} \pi^{-} \pi^{-} ),Bu/D,0.010725818181818033,0.0005458604550282381,"[{'value': 0.0102, 'error': 0.0021587033144922904}, {'value': 0.0108, 'error': 0.0007681145747868608}]"
BR_B-_pi+_K-_D-,{\cal{B}} ( B^{-} \to D^{-} K^{-} \pi^{+}  ),Bu/D,5.3093044873980286e-05,1.0199918188750828e-05,"[{'value': 5.31e-05, 'error': 1.1803812943282355e-05}]"
BR_B-_pi-_DS20.-BR_B-_pi-_pi-_pi+_D0.BR_DS20_pi-_pi+_D0,\frac{{\cal{B}} ( B^{-} \to D_2^{*0} \pi^{-} ) \times {\cal{B}} ( D_2^{*0} \to D^{0} \pi^{+} \pi^{-} )}{{\cal{B}} ( B^{-} \to D^{0} \pi^{+} \pi^{-} \pi^{-} )},Bu/D,0.4,0.10770329614247108,"[{'value': 0.4, 'error': 0.11489125293076059}]"
BR_B-_pi-_DS00.BR_DS00_pi-_D+,{{\cal{B}} ( B^{-} \to D_0^{*0} \pi^{-} )\times {\cal{B}} ( D_0^{*0} \to D^{+} \pi^{-} )},Bu/D,0.006676809651511718,0.000453866628313615,"[{'value': 0.0060999999999999995, 'error': 0.002130727575266252}, {'value': 0.0068, 'error': 0.0021}]"
BR_B-_pi-_DS20.BR_DS20_pi-_D+,{{\cal{B}} ( B^{-} \to D_2^{*0}(2460) \pi^{-} )\times {\cal{B}} ( D_2^{*0}(2460) \to D^{+} \pi^{-} )},Bu/D,0.003484921217061079,0.00026062382037966814,"[{'value': 0.0034, 'error': 0.0009848857801796104}, {'value': 0.0035, 'error': 0.0005291502622129181}]"
BR_B-_pi-_DS20.-BR_B-_pi-_pi-_pi+_D0.BR_DS20_pi-_DS+,\frac{{\cal{B}} ( B^{-} \to D_2^{*0} \pi^{-} ) \times {\cal{B}} ( D_2^{*0} \to D^{*+} \pi^{-} )}{{\cal{B}} ( B^{-} \to D^{0} \pi^{+} \pi^{-} \pi^{-} )},Bu/D,0.39,0.12649110640694444,"[{'value': 0.39, 'error': 0.132664991614216}]"
BR_B-_pi-_D0.-BR_B0bar_pi-_D+,\frac{{\cal{B}} ( B^{-} \to D^{0} \pi^{-} )}{{\cal{B}} ( \bar{B}^{0} \to D^{+} \pi^{-} )},Bu/D,1.97,0.23259406698967175,"[{'value': 1.97, 'error': 0.31336879231984793}]"
BR_B-_KS-_D0,{\cal{B}} ( B^{-} \to D^{0} K^{*}(892)^{-} ),Bu/D,0.00529,0.0004534313619501854,"[{'value': 0.00529, 'error': 0.0005667450926121902}]"
BR_B-_pi-_DS10.BR_DS10_pi-_DS+,{{\cal{B}} ( B^{-} \to D_1^{0}(H) \pi^{-} )\times {\cal{B}} ( D_1^{0}(H) \to D^{*}(2010)^{+} \pi^{-} )},Bu/D,0.005000018631881053,0.0010770343906369153,"[{'value': 0.005, 'error': 0.0015231546211727815}]"
BR_B-_KS-_DS0,{\cal{B}} ( B^{-} \to D^{*}(2007)^{0} K^{*}(892)^{-} ),Bu/D,0.0083,0.0014847558721890952,"[{'value': 0.0083, 'error': 0.0017885748516626304}]"
BR_B-_pi-_pi-_pi+_D0.-BR_B-_pi-_D0,\frac{{\cal{B}} ( B^{-} \to D^{0} \pi^{+} \pi^{-} \pi^{-} )}{{\cal{B}} ( B^{-} \to D^{0} \pi^{-} )},Bu/D,1.27,0.12529964086095627,"[{'value': 1.27, 'error': 0.16673332000533067}]"
BR_B-_Ds-_pi0,{\cal{B}} ( B^{-} \to D_s^{-} \pi^{0} ),Bu/D,0.00015000000000000001,5.0298346610419076e-05,"[{'value': 0.00015000000000000001, 'error': 5.5075496483462005e-05}]"
BR_B-_pbar_D0_Lambda0,{\cal{B}} ( B^{-} \to D^{0} \Lambda \bar{p} ),Bu/D,0.000143,3.197428475753529e-05,"[{'value': 0.000143, 'error': 3.676045070333577e-05}]"
BR_B-_K-_pi-_Ds+,{\cal{B}} ( B^{-} \to D_s^{+} K^{-} \pi^{-} ),Bu/D,0.0019653969947277332,0.00022859311222095854,"[{'value': 0.0019399999999999999, 'error': 0.00038085266800831803}, {'value': 0.00202, 'error': 0.00055937465083788}]"
BR_B-_pi-_pi-_pi+_DS0,{\cal{B}} ( B^{-} \to D^{*}(2007)^{0} \pi^{-} \pi^{+} \pi^{-} ),Bu/D,0.1055,0.013729530217745867,"[{'value': 0.10550000000000001, 'error': 0.018839055178007203}]"
BR_B-_K-_pi-_pi+_D0.-BR_B-_pi-_pi-_pi+_D0,\frac{{\cal{B}} ( B^{-} \to D^{0} K^{-} \pi^{+} \pi^{-} )}{{\cal{B}} ( B^{-} \to D^{0} \pi^{+} \pi^{-} \pi^{-} )},Bu/D,0.9400000000000001,0.15811388300872842,"[{'value': 0.9400000000000001, 'error': 0.18193405398660253}]"
BR_B-_Ds-_phi,{\cal{B}} ( B^{-} \to D_s^{-} \phi ),Bu/D,2.0964970169751496e-06,1.737982307854276e-06,"[{'value': 1.2e-06, 'error': 1.8824586623834264e-06}, {'value': 1.8700000000000004e-05, 'error': 1.0795605436637457e-05}]"
BR_B-_pi-_pi-_pi-_pi+_pi+_DS0,{\cal{B}} ( B^{-} \to D^{*}(2007)^{0} \pi^{-} \pi^{+} \pi^{-} \pi^{+} \pi^{-} ),Bu/D,0.0567,0.012452309022827804,"[{'value': 0.0567, 'error': 0.015076803374721049}]"
BR_B-_pi-_DS10.-BR_B-_pi-_pi-_pi+_D0.BR_DS10_pi-_DS+,\frac{{\cal{B}} ( B^{-} \to D_1^{*0} \pi^{-} ) \times {\cal{B}} ( D_1^{*0} \to D^{*+} \pi^{-} )}{{\cal{B}} ( B^{-} \to D^{0} \pi^{+} \pi^{-} \pi^{-} )},Bu/D,0.9300000000000003,0.1835755975065585,"[{'value': 0.9300000000000002, 'error': 0.20445048300260876}]"
BR_B-_pbar_pi-_DS0_p,{\cal{B}} ( B^{-} \to D^{*}(2007)^{0} p \bar{p} \pi^{-} ),Bu/D,0.0037300000000000002,0.0003190611226708764,"[{'value': 0.0037300000000000002, 'error': 0.00041797129088012733}]"
BR_B-_pi-_DS20.-BR_B-_pi-_D10,\frac{{\cal{B}} ( B^{-} \to D_2^{*0}(2460) \pi^{-} )}{{\cal{B}} ( B^{-} \to D_1^{0}(2420) \pi^{-} )},Bu/D,0.8,0.17464249196705717,"[{'value': 0.8, 'error': 0.23685438564654024}]"
BR_B-_D-_K0bar,{\cal{B}} ( B^{-} \to D^{-} \bar{K}^{0} ),Bu/D,-3.8e-05,2.4557002211505663e-05,"[{'value': -3.8e-05, 'error': 2.834927628425077e-05}]"
BR_B-_D-_KS0892bar,{\cal{B}} ( B^{-} \to D^{-} \bar{K}^{*}(892)^{0} ),Bu/D,-5.300000000000001e-05,2.6916531257471447e-05,"[{'value': -5.3e-05, 'error': 3.136040496173217e-05}]"
BR_B-_pbar_pi-_D0_p,{\cal{B}} ( B^{-} \to D^{0} p \bar{p} \pi^{-} ),Bu/D,0.0037199999999999998,0.00027313000567495325,"[{'value': 0.00372, 'error': 0.00037027017163147234}]"
BR_B-_pi-_DSS0,{\cal{B}} ( B^{-} \to D^{**0} \pi^{-} ),Bu/D,0.055,0.011627553482998872,"[{'value': 0.055, 'error': 0.015600000000000001}]"
BR_B-_pi-_D10.BR_D10_pi-_DS+,{{\cal{B}} ( B^{-} \to D_1^{0}(2420) \pi^{-} )\times {\cal{B}} ( D_1^{0}(2420) \to D^{*}(2010)^{+} \pi^{-} )},Bu/D,0.006236233200152927,0.0009024236287304395,"[{'value': 0.0068, 'error': 0.0019899748742132402}, {'value': 0.0059, 'error': 0.001584297951775486}]"
BR_B-_pi-_DS2+.-BR_B-_pi-_pi-_pi+_D0.BR_DS2+_pi-_pi+_D0,\frac{{\cal{B}} ( B^{-} \to D_2^{*+} \pi^{-} ) \times {\cal{B}} ( D_2^{*+} \to D^{0} \pi^{-} \pi^{+} )}{{\cal{B}} ( B^{-} \to D^{0} \pi^{+} \pi^{-} \pi^{-} )},Bu/D,0.13999999999999999,0.06324555320335709,"[{'value': 0.13999999999999999, 'error': 0.066332495807108}]"
BR_B-_pi-_DSS0.-BR_B-_pi-_D0,\frac{{\cal{B}} ( B^{-} \to D^{**0} \pi^{-} )}{{\cal{B}} ( B^{-} \to D^{0} \pi^{-} )},Bu/D,1.22,0.2641968962884935,"[{'value': 1.22, 'error': 0.3502855977627399}]"
BR_B-_K-_D0.-BR_B-_pi-_D0,\frac{{\cal{B}} ( B^{-} \to D^{0} K^{-} )}{{\cal{B}} ( B^{-} \to D^{0} \pi^{-} )},Bu/D,0.25857363210585327,0.00671039585431762,"[{'value': 0.774, 'error': 0.02942787793912433}, {'value': 0.779, 'error': 0.027531799795872412}, {'value': 0.077, 'error': 0.009848857801796104}, {'value': 0.677, 'error': 0.04825971404805462}, {'value': 0.8310000000000001, 'error': 0.045000000000000005}]"
BR_B-_K-_DS0.-BR_B-_pi-_DS0,\frac{{\cal{B}} ( B^{-} \to D^{*}(2007)^{0} K^{-} )}{{\cal{B}} ( B^{-} \to D^{*}(2007)^{0} \pi^{-} )},Bu/D,0.08108472240223538,0.005217407782938331,"[{'value': 0.078, 'error': 0.022869193252058544}, {'value': 0.0813, 'error': 0.0065478247829851895}]"
BR_B-_pi-_DS0,{\cal{B}} ( B^{-} \to D^{*}(2007)^{0} \pi^{-} ),Bu/D,0.05111625141528835,0.002233139686408014,"[{'value': 0.04820000000000001, 'error': 0.005093132631298737}, {'value': 0.0513, 'error': 0.00452990066116245}, {'value': 0.0552, 'error': 0.00618465843842649}]"
BR_B-_pi-_DS20.BR_DS20_pi-_DS+,{{\cal{B}} ( B^{-} \to D_2^{*0}(2460) \pi^{-} )\times {\cal{B}} ( D_2^{*0}(2460) \to D^{*}(2010)^{+} \pi^{-} )},Bu/D,0.0018000067263740764,0.000343063269178651,"[{'value': 0.0018000000000000002, 'error': 0.0005567764362830022}, {'value': 0.0018, 'error': 0.0007681145747868608}]"
BR_B-_pi-_D0,{\cal{B}} ( B^{-} \to D^{0} \pi^{-} ),Bu/D,0.04621107602386907,0.0015276267956812139,"[{'value': 0.0434, 'error': 0.003674234614174767}, {'value': 0.0449, 'error': 0.0038716921365211875}, {'value': 0.049, 'error': 0.0031901724091340264}]"
BR_B-_Ds-_K+_K-.-BR_B-_Ds-_D0bar.BR_D0bar_K+_K-,\frac{ {\cal{B}} ( B^{-} \to D_s^{-} K^+ K^- ) }{ {\cal{B}} ( B^{-} \to D_s^{-} \bar{D}^0 ) \times {\cal{B}} ( \bar{D}^0 \to K^+ K^- ) },Bu/D,1.97,0.22671568096370223,"[{'value': 1.97, 'error': 0.2833725463060951}]"
BR_B-_K-_K0_D0,{\cal{B}} ( B^{-} \to D^{0} K^{-} K^{0} ),Bu/D,0.0055,0.0016124515496597099,"[{'value': 0.0055, 'error': 0.0018}]"
BR_B-_pbar_pi-_pi-_D+_p,{\cal{B}} ( B^{-} \to D^{+} p \bar{p} \pi^{-} \pi^{-} ),Bu/D,0.00166,0.000299666481275434,"[{'value': 0.00166, 'error': 0.0004033608806019741}]"
BR_B-_pi-_DS10.-BR_B-_pi-_pi-_pi+_D0.BR_DS10_pi-_pi+_D0,\frac{{\cal{B}} ( B^{-} \to D_1^{*0} \pi^{-} ) \times {\cal{B}} ( D_1^{*0} \to D^{0} \pi^{+} \pi^{-} )}{{\cal{B}} ( B^{-} \to D^{0} \pi^{+} \pi^{-} \pi^{-} )},Bu/D,1.03,0.17492855684444325,"[{'value': 1.03, 'error': 0.19672315572906005}]"
BR_B-_pi-_K-_DS+.-BR_B-_pi-_pi-_DS+,\frac{ {\cal{B}} ( B^- \to D^*(2010)^+ K^- \pi^- ) }{ {\cal{B}} ( B^- \to D^*(2010)^+ \pi^- \pi^- ) },Bu/D,0.639,0.055072679252054946,"[{'value': 0.639, 'error': 0.07305477397131552}]"
BR_B-_Ds-_DS0.BR_Ds-_pi-_phi,{{\cal{B}} ( B^{-} \to D_s^{-} D^{*}(2007)^{0} )\times {\cal{B}} ( D_s^{-} \to \phi(1020) \pi^{-} )},Bu/DD,0.0029500000000000004,0.0007430343195303969,"[{'value': 0.0029500000000000004, 'error': 0.0008256512580987205}]"
BR_B-_Ds-_D0.BR_Ds-_pi-_phi,{{\cal{B}} ( B^{-} \to D_s^{-} D^{0} )\times {\cal{B}} ( D_s^{-} \to \phi(1020) \pi^{-} )},Bu/DD,0.004,0.0008626702730475888,"[{'value': 0.004, 'error': 0.0010565509926170151}]"
BR_B-_DsJ-2460_D0,{\cal{B}} ( B^{-} \to D_{sJ}(2460)^{-} D^{0} ),Bu/DD,0.043000000000000003,0.020615528128088326,"[{'value': 0.043000000000000003, 'error': 0.024372115213907884}]"
BR_B-_DsJ-2460_DS0,{\cal{B}} ( B^{-} \to D_{sJ}(2460)^{-} D^{*}(2007)^{0} ),Bu/DD,0.11200000000000002,0.032802438933712624,"[{'value': 0.11200000000000002, 'error': 0.0384187454245971}]"
BR_B-_D0bar_K-_D0,{\cal{B}} ( B^{-} \to D^{0} \bar{D}^{0} K^{-} ),Bu/DD,0.01395006496143538,0.0011451031960473836,"[{'value': 0.0117, 'error': 0.00298496231131986}, {'value': 0.0222, 'error': 0.004164803370178523}, {'value': 0.0131, 'error': 0.001835755975068582}]"
BR_B-_DSs-_DS0.BR_Ds-_pi-_phi,{{\cal{B}} ( B^{-} \to D_s^{*-} D^{*}(2007)^{0} )\times {\cal{B}} ( D_s^{-} \to \phi(1020) \pi^{-} )},Bu/DD,0.008570000000000001,0.0018560172412992286,"[{'value': 0.008570000000000001, 'error': 0.0021677638247742763}]"
BR_B-_Ds-_DS0,{\cal{B}} ( B^{-} \to D_s^{-} D^{*}(2007)^{0} ),Bu/DD,0.121,0.030479501308256312,"[{'value': 0.121, 'error': 0.03645545226711638}]"
BR_B-_DS-_K-_DS+,{\cal{B}} ( B^{-} \to D^{*}(2010)^{-} D^{*}(2010)^{+} K^{-} ),Bu/DD,0.013200000000000002,0.0017691806012954138,"[{'value': 0.013200000000000002, 'error': 0.002137755832643195}]"
BR_B-_D-_D0,{\cal{B}} ( B^{-} \to D^{-} D^{0} ),Bu/DD,0.004078605069382939,0.00038597217729606704,"[{'value': 0.00562, 'error': 0.0012318279100588688}, {'value': 0.00385, 'error': 0.0006204030947698439}, {'value': 0.0038, 'error': 0.00092660671268883}]"
BR_B-_DsJ-2460_D0.BR_DsJ-2460_Ds-_gamma,{{\cal{B}} ( B^{-} \to D^{0} D_{sJ}(2460)^{-} )\times {\cal{B}} ( D_{sJ}(2460)^{-} \to D_s^{-} \gamma )},Bu/DD,0.005834466588511137,0.0017462525706622698,"[{'value': 0.0056, 'error': 0.0028608156393498405}, {'value': 0.006, 'error': 0.003285042255760066}]"
BR_B-_D-_K-_DS+,{\cal{B}} ( B^{-} \to D^{*}(2010)^{+} D^{-} K^{-} ),Bu/DD,0.006,0.0012806248474865698,"[{'value': 0.006, 'error': 0.00150996688705415}]"
BR_B-_D0bar_K-_DS0,{\cal{B}} ( B^{-} \to D^{*}(2007)^{0} \bar{D}^{0} K^{-} ),Bu/DD,0.022600000000000002,0.002334523505985751,"[{'value': 0.0226, 'error': 0.0028879058156387307}]"
BR_B-_D-_K0bar_D0,{\cal{B}} ( B^{-} \to D^{0} D^{-} \bar{K}^{0} ),Bu/DD,0.015500000000000003,0.0021400934559032696,"[{'value': 0.015500000000000002, 'error': 0.0025039968051097827}]"
BR_B-_D-_K-_D+,{\cal{B}} ( B^{-} \to D^{+} D^{-} K^{-} ),Bu/DD,0.0022,0.0007071067811865474,"[{'value': 0.0022, 'error': 0.0008660254037844387}]"
BR_B-_DSs-_DS0,{\cal{B}} ( B^{-} \to D_s^{*-} D^{*}(2007)^{0} ),Bu/DD,0.17,0.035383612025907944,"[{'value': 0.17, 'error': 0.0427551166528639}]"
BR_B-_DS0bar_K-_DS0,{\cal{B}} ( B^{-} \to \bar{D}^{*}(2007)^{0} D^{*}(2007)^{0} K^{-} ),Bu/DD,0.11230000000000001,0.013104197800704867,"[{'value': 0.11230000000000001, 'error': 0.01817910888905174}]"
BR_B-_D0bar_K-_pi0_D0,{\cal{B}} ( B^{-} \to D^{0} \bar{D}^{0} \pi^{0} K^{-} ),Bu/DD,0.00107,0.0004081695049374173,"[{'value': 0.00107, 'error': 0.00048525581152428893}]"
BR_B-_Ds-_D0,{\cal{B}} ( B^{-} \to D_s^{-} D^{0} ),Bu/DD,0.133,0.03671511950137112,"[{'value': 0.133, 'error': 0.04870318264754368}]"
BR_B-_D-_K0bar_DS0,{\cal{B}} ( B^{-} \to D^{*}(2007)^{0} D^{-} \bar{K}^{0} ),Bu/DD,0.0206,0.004841487374764084,"[{'value': 0.0206, 'error': 0.005695612346359257}]"
BR_B-_D1s-_D0.BR_D1s-_DS0bar_K-,{{\cal{B}} ( B^{-} \to D_{s1}(2536)^{-} D^{0} )\times {\cal{B}} ( D_{s1}(2536)^{-} \to \bar{D}^{*}(2007)^{0} K^{-} )},Bu/DD,0.00216,0.0006876772498781677,"[{'value': 0.00216, 'error': 0.0008218272324521743}]"
BR_B-_DSs-_D0.BR_Ds-_pi-_phi,{{\cal{B}} ( B^{-} \to D_s^{*-} D^{0} )\times {\cal{B}} ( D_s^{-} \to \phi(1020) \pi^{-} )},Bu/DD,0.00313,0.0013238202294873723,"[{'value': 0.00313, 'error': 0.0014453027364535085}]"
BR_B-_D-_DS0,{\cal{B}} ( B^{-} \to D^{*0} D^{-} ),Bu/DD,0.0063,0.0017211914478058505,"[{'value': 0.0063, 'error': 0.0019912307751739876}]"
BR_B-_Ds-_D0.BR_B0bar_Ds+_D-,{\cal{B}} ( B^{-} \to D_s^{-} D^{0} )/{\cal{B}} ( \bar{B}^{0} \to D_s^{+} D^{-} ),Bu/DD,1.22,0.0728010988928525,"[{'value': 1.22, 'error': 0.10099504938362078}]"
BR_B-_DS-_K-_D+,{\cal{B}} ( B^{-} \to D^{+} D^{*}(2010)^{-} K^{-} ),Bu/DD,0.0063,0.0010816653826391965,"[{'value': 0.0063, 'error': 0.0012369316876852982}]"
BR_B-_DS-_K0bar_D0,{\cal{B}} ( B^{-} \to D^{0} D^{*}(2010)^{-} \bar{K}^{0} ),Bu/DD,0.0381,0.0038600518131237578,"[{'value': 0.0381, 'error': 0.004493328387732194}]"
BR_B-_D1s-_D0.BR_D1s-_DS-_K0bar,{{\cal{B}} ( B^{-} \to D_{s1}(2536)^{-} D^{0} )\times {\cal{B}} ( D_{s1}(2536)^{-} \to D^{*}(2010)^{-} \bar{K}^{0} )},Bu/DD,0.0023,0.001070186899564743,"[{'value': 0.0023, 'error': 0.001153342967204465}]"
BR_B-_DsJ-2460_DS0.BR_DsJ-2460_DSs-_pi0,{{\cal{B}} ( B^{-} \to D_{sJ}(2460)^{-} D^{*}(2007)^{0} )\times {\cal{B}} ( D_{sJ}(2460)^{-} \to D_s^{*-} \pi^{0} )},Bu/DD,0.076,0.032690036327930196,"[{'value': 0.076, 'error': 0.04295461373848565}]"
BR_B-_DsJ-2460_D0.BR_DsJ-2460_DSs-_pi0,{{\cal{B}} ( B^{-} \to D^{0} D_{sJ}(2460)^{-} )\times {\cal{B}} ( D_{sJ}(2460)^{-} \to D_s^{*-} \pi^{0} )},Bu/DD,0.01679619330578614,0.0059384872785772525,"[{'value': 0.0119, 'error': 0.0075057776369821545}, {'value': 0.027000000000000003, 'error': 0.014616095626012765}]"
BR_B-_DS-_D0,{\cal{B}} ( B^{-} \to D^{*-}(2010) D^{0} ),Bu/DD,0.0039260096735188555,0.0005234308424576762,"[{'value': 0.00459, 'error': 0.001070327052820772}, {'value': 0.0036000000000000003, 'error': 0.000752994023880668}]"
BR_B-_DsJ-2460_DS0.BR_DsJ-2460_Ds-_gamma,{{\cal{B}} ( B^{-} \to D_{sJ}(2460)^{-} D^{*}(2007)^{0} )\times {\cal{B}} ( D_{sJ}(2460)^{-} \to D_s^{-} \gamma )},Bu/DD,0.013999999999999999,0.00645089600983559,"[{'value': 0.013999999999999999, 'error': 0.00818812697041983}]"
BR_B-_DS-_DS0,{\cal{B}} ( B^{-} \to D^{*}(2007)^{0} D^{*}(2010)^{-} ),Bu/DD,0.0081,0.0017281203661782363,"[{'value': 0.0081, 'error': 0.0021290373411474023}]"
BR_B-_D1s-_DS0bar.BR_D1s-_DS0bar_K-,{{\cal{B}} ( B^{-} \to D_{s1}(2536)^{-} \bar{D}^{*}(2007)^{0} )\times {\cal{B}} ( D_{s1}(2536)^{-} \to \bar{D}^{*}(2007)^{0} K^{-} )},Bu/DD,0.0054600000000000004,0.0015654072952429993,"[{'value': 0.0054600000000000004, 'error': 0.0018793881983241252}]"
